wavelength_um,ZodiScale,ZodiOffset_nWm2sr
1.637,0.961777700348168,58.5400675842578
1.6417637707188,0.961875249877343,57.9593484776284
1.65139878412445,0.963236025112598,56.861538596503
1.66091170620129,0.97069875156069,55.9019830149054
1.67056308223449,0.974085604583987,54.6088012858506
1.6803213260532,0.981682702918079,54.2239399371509
1.6899888836613,0.988248436226619,53.7988144272797
1.69987562691802,0.991338130929467,53.2135322402749
1.70966151002491,0.995986238438442,52.6803530645992
1.72005219738668,0.997315401281939,52.0931014088883
1.72999812018126,0.997135613957557,51.0326172417698
1.74001075957036,0.997237910647536,50.1152388113037
1.75017895873928,0.998445082745469,49.3197246922248
1.76045997713072,0.997225875394213,48.3018334775773
1.77065888706343,0.996986853569595,47.2316070700017
1.78093498624217,0.994481521033869,46.4671354502819
1.79142072125553,1.00288004288273,45.9739560053497
1.80196501410732,1.00313154875704,45.3443767383827
1.81309233678254,1.01031447978678,44.8793883774887
1.82364458578233,1.01043083698405,44.2301354261296
1.83447734027438,1.01554498870647,43.7450941409176
1.84530571476212,1.03016392835893,43.7791186162747
1.85597816637494,1.03950657960906,44.9937159627346
1.86692134579522,1.05280056243081,45.3103040205716
1.87787467105836,1.06519255562782,45.3378675520709
1.88877385012649,1.07050069243054,45.0208101110593
1.90015098691238,1.08008253160872,43.1822679204549
1.91106082279094,1.07025442241941,41.8346008352309
1.92231100570357,1.06098177346788,40.9951239805373
1.93354213539391,1.05008717997442,40.1684874354545
1.9445079846049,1.03431596640018,39.2252461520696
1.95585989122758,1.03915439764535,38.9204431894817
1.96708425858081,1.04525798453671,38.4314676986571
1.97850104442455,1.04666731149384,38.0569529976223
1.98981820952076,1.05326402318515,37.7843011673841
2.00164634968416,1.06304666302583,37.6186259142936
2.01330720106092,1.07410266618352,37.6415369211905
2.02479390181219,1.07762014301692,37.4519299437109
2.03664712274129,1.08913385220942,37.8509165700485
2.04852535062653,1.09425102100972,37.7924297370866
2.06033171023866,1.09633061307215,37.2396381683959
2.0725093576386,1.10257523291597,36.7386991391899
2.08433310006702,1.10123972936276,35.6480709254697
2.09704367461728,1.10048859386728,35.2075460240528
2.10921152831336,1.09217235097511,34.4719460190925
2.12170475433325,1.08799703646486,34.0527961638605
2.13406218638144,1.09002842776375,33.7929030542294
2.14632665847305,1.09630505157256,33.6660380592219
2.15885560409316,1.10055703502667,33.3466007781679
2.17168295107483,1.10349044908898,33.0856715017772
2.18417970207587,1.11236575183094,32.7669354622208
2.19699213919018,1.12117809026308,32.6433945196645
2.21027169060256,1.13164783205698,32.3665933016908
2.22303105980549,1.13394034409854,31.8998702360821
2.23560861100652,1.14247265673804,31.3750787250692
2.24863010742091,1.15349806243926,31.1241271263152
2.26155897929782,1.16131006463843,30.7571409082525
2.27452192844362,1.15477412158894,29.8530379703544
2.28756915610571,1.15577078375771,29.1695648609086
2.30077015342423,1.15659371485856,28.6042554754452
2.31418563478655,1.15646785706374,27.9724795299642
2.3275287867153,1.16164203687977,27.5116052316864
2.34099870138007,1.15987870024751,27.0541809497532
2.35442881523467,1.16491592711075,26.9004097310881
2.3676944256658,1.16074732259583,26.7765517547012
2.381804115759,1.15677445759778,27.0041162867191
2.39545163150573,1.17473168855006,28.211762982754
2.399,1.18129301742995,28.7190083339059
2.40743993467847,NaN,NaN
2.41684001563806,NaN,NaN
