wavelength_um,ZodiScale,ZodiOffset_nWm2sr
3.809,1.09273641830504,35.48757055668
3.81468898708704,1.08937737113909,34.6449881779094
3.82329799204458,1.08607574555929,33.8045939137807
3.83181701181397,1.08307186696051,33.3153641774606
3.84026654766075,1.0782528890057,32.9927900904913
3.84856584496486,1.07281741764978,32.7577076392138
3.85692299811107,1.07183379105249,32.3539591269807
3.86530711739161,1.06925325261781,32.1050072588013
3.87378613381666,1.06889755471483,31.929309500142
3.88256449630543,1.07038017710532,31.8370713058156
3.89111214445679,1.07138730891894,31.9571422113796
3.89942045294086,1.07369148197407,31.9541680240055
3.90797218568309,1.07796533461675,31.9538588608728
3.91654484194195,1.08112654070126,31.9560424126537
3.92516489021719,1.08305036396842,32.0983815084585
3.93371705148648,1.08388429754947,32.0660614189592
3.94252410096127,1.08540919036695,32.0655034549433
3.95125337188712,1.08673711443005,32.0501102955412
3.96018189692215,1.08768649327207,31.9186702608599
3.96871911658429,1.08766474099451,32.0076086762401
3.97750096497165,1.08523713397756,32.0898792068338
3.9864592854569,1.08359125143128,31.9896710879972
3.995163249908,1.08438957602758,32.1135967244468
4.00398895045067,1.08726531735357,32.2825909613311
4.01272758511859,1.09009006791444,32.466148559246
4.02150477010618,1.08663206682695,32.4785899994079
4.0306400443292,1.08299978392088,33.0023915466203
4.03956914433058,1.08173702924224,33.2899418948179
4.04838938937143,1.07905031702016,33.2728120988768
4.05730617351891,1.07635114839629,33.0941416366903
4.0661569580588,1.07444308609758,32.6528276004613
4.07513432833367,1.07658896613744,32.5138023257602
4.08405872780865,1.07612576137434,32.3327601232309
4.09302170370313,1.07201625526296,32.3757531251869
4.10192284814623,1.06974614957272,32.3879272582036
4.11118306355395,1.06806475749996,32.3321446573292
4.12012253979907,1.07010988519351,32.4181385451735
4.12920134014857,1.07094595788324,32.4115724849791
4.13814170059156,1.07423533050243,32.5385785623244
4.14716922664082,1.0736493139444,32.5784682040007
4.15622760695737,1.07145785347581,32.737047436158
4.16529333822181,1.07069390858333,32.7588466050975
4.17431676408827,1.06874003326203,33.0546828793158
4.18382118736876,1.06694573724988,33.3516133162272
4.19292506069414,1.06592810003975,33.9393309214381
4.20182460201938,1.06457167526556,34.5048247962009
4.21093390870361,1.06366704905198,35.2407709581363
4.21998427890039,1.06199993500432,35.7158902255536
4.22920893465234,1.05924595280363,35.8597900689552
4.23843318032519,1.06009757664912,36.0042882475269
4.2474693089497,1.06047933113594,36.1944028524708
4.25644258480613,1.05977919603919,36.5032528294905
4.26604459818228,1.05704674523484,37.0084225278856
4.27520001179816,1.05441946183877,37.9458064149731
4.28451419186908,1.05167298769968,38.2969881651062
4.29363062506826,1.05050808152729,38.4416256500667
4.30273436921479,1.05093486747562,38.5922857572791
4.31199089940128,1.05117040875043,37.9369278964621
4.32132263813496,1.05014279091235,37.7399428035338
4.33057137135547,1.04770983861679,37.6080274172761
4.34028181422906,1.04574144741559,37.6002376768636
4.34952376059939,1.04393679225552,37.7219426972538
4.35889380892619,1.04428539794274,37.6710478638974
4.36815161648962,1.04763706699162,37.7085322507441
4.37742137852945,1.05097700278068,37.9076475505831
4.38659562621291,1.05373529624041,38.0775727493185
4.39587402676454,1.05678827710452,38.3239914912753
4.40564159636929,1.06003410661024,38.4895848394445
4.41575615583906,1.06483039515664,40.6745484339498
4.419,1.06416791349129,42.9336816390918
