wavelength_um,ZodiScale,ZodiOffset_nWm2sr
1.1,0.993607594136007,92.8737849788688
1.10332326191927,0.99140408005124,108.35770197916
1.10945232792599,0.998720253119928,96.3980647553133
1.11584859178452,1.00482095627267,95.4537335765979
1.12250350215897,1.01218873437767,93.5308150744415
1.12929342970199,1.01694175149038,90.9990587891017
1.13607934209628,1.02113232868669,91.7246068604995
1.14262556436457,1.02174410962925,87.8475452583656
1.14958904536706,1.0218849690323,89.7657425618725
1.15668981518314,1.02671317071709,89.2821440657771
1.16386810608036,1.02790606443417,88.1362832579806
1.17077318536829,1.0273164776602,87.3036419438772
1.17770197297094,1.03017027890611,87.5016912752348
1.18489326735614,1.02930610664162,87.3541634430858
1.19191123366992,1.02794228702479,85.4797221176694
1.19918689921894,1.02517792861988,85.3103168268823
1.20644035865862,1.02526840177325,84.7669719866011
1.21347705427635,1.02614525849918,84.4495810820824
1.22106988498035,1.03070106489603,83.9686158949887
1.22837942416356,1.03283455790071,84.7570697470033
1.23574156287531,1.0357143590451,84.8681146268289
1.24305521358382,1.03668112308127,85.5048874315229
1.25038997318631,1.03984452738194,83.1759282452799
1.2581092060422,1.04466242280152,84.1942070615945
1.26539190147633,1.04482421443358,84.0804479978269
1.27305222941622,1.04727905929052,81.5874205770931
1.28082414701293,1.05226544135107,79.4858989378986
1.28845423276906,1.05874620803979,78.7236800057318
1.29611260051147,1.06625378618993,79.5039039607524
1.30374447930534,1.07200905770125,81.3834873530352
1.3116154450245,1.07511948575253,79.5348060491052
1.31924452364093,1.07651793338032,78.4134794941986
1.32711959666887,1.08043782532596,77.1627711175484
1.33487673189331,1.08667330980271,75.6945187128159
1.34287958729464,1.08873251718133,74.433208956806
1.35107511151189,1.09133029775607,74.9158076023904
1.35913181697441,1.09051522847456,74.9081476621787
1.36693948183637,1.08962243508735,73.9117073673219
1.37516226222295,1.08837130117401,73.9648180318075
1.38341671414046,1.08772081948549,73.3277109710776
1.39157311263505,1.08559170792981,72.8232707712219
1.39979189866281,1.08008559888904,73.3303255534175
1.40822545682126,1.07697377682782,71.9587985827178
1.41674417732436,1.07473888070459,72.4382823564739
1.4252956895002,1.07083356773998,71.5632199657681
1.43384772751605,1.06877864365088,70.5363955415329
1.44250352854634,1.06380126284308,71.6032552720857
1.45115613634085,1.05866183144866,71.2121222839967
1.45990596691409,1.05734216820259,70.9914734637722
1.46876634214651,1.05306234013503,72.021458365521
1.47749895570253,1.05103680240684,74.295433469705
1.48661429702637,1.04025098838837,68.7690116400591
1.49590792062378,1.03418663540241,63.6451016677226
1.504992408241,1.0334172596391,68.4500052306731
1.51399638884569,1.02902878001626,69.0445444218179
1.52331617712915,1.03313693912047,69.05286046576
1.5324399167673,1.02701817422681,65.7045726113445
1.54182688932643,1.02108771358942,66.4313026940698
1.5510716472795,1.01246335871819,66.0433792920849
1.56037924037615,1.00036295088574,66.4515754268052
1.57026461131269,0.98690659358808,64.7978069954548
1.57956334171288,0.979138955254183,63.5388839674201
1.58925406130819,0.975175855103551,62.4970183782828
1.59866815234894,0.97497537857122,63.1368129188824
1.60829622401095,0.97795705098899,61.4749450005816
1.61785661267784,0.979721270984109,61.2651447894213
1.62733956389827,0.981952638970849,63.5904078862835
1.63710861071888,0.980018532731566,63.3583588613112
1.64690393791059,0.979185125562939,62.6523651415719
1.65,0.981569338341481,62.43896980203
